"Product Name",Description,"Image Link",Price,Rating,"Merchant Name"
Alat pelepas SIM
Panduan pengguna
Kartu garansi
Casing anti bakteri ion perak
Pelindung layar anti bakteri","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/12/f52026f4-64d1-4673-aebf-b03e53d5d108.png.webp?ect=4g",5999000.0,4.9,"Xiaomi Official Store"
"IPhone 12 Pro Garansi Resmi Ibox - Graphite, 128 gb","Green Peel
New Product
Garansi Resmi Apple indonesia


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi


Garansi Resmi Apple
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

Tempered GLASS PREMIUM


CASE MAGSAFE Copy:


Tambahkan Apple Adapter::


Atau Variasi Lain Dari Adapter 20 watt Anker Adapter 20 Watt USB-C:


Tambahkan AirPods Pro:


Tambahkan Apple Earpods:



Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/24/6c283596-c45a-48c9-8942-37f167496722.png.webp?ect=4g",1.5399E7,5.0,"Cv.Sentra inti pratama"
"Xiaomi Official Redmi 9A 3/32GB 6.53"" HD Mi Smartphone AI Face Unlock - Grey","Xiaomi Official Store Garansi Resmi, IMEI Resmi
Redmi 9A memiliki layar imersif 6,53"" HD+ dengan layar besar, kamu dapat sepenuhnya membenamkan diri di dunia maya. Cahaya biru rendah untuk pengalaman melihat yang nyaman.
Redmi 9A memiliki baterai besar 5000mAh dengan 34 hari waktu siaga, baterai ini memberikan daya yang tahan lama. Baterai memiliki jumlah siklus pengisian daya hingga 1000,Daya tahan baterai meningkat25% dibandingkan dengan standar pasar.

Xiaomi Redmi 9A peningkatan daya pemrosesan. Prosesor MediaTek Helio G25 memberikan performa yang andal, memastikan pengalaman penggunaan yang lancar. Peningkatan daya pemrosesan. Prosesor MediaTek Helio G25 memberikan performa yang andal, memastikan pengalaman penggunaan yang lancar.

Redmi 9A mengabadikan memori indah dengan kamera AI 13 MP

Redmi 9A dapat membuka kunci dalam sekejap dengan AI Face Unlock!. Ponsel akan mengenali wajahmu dan membuka kunci dalam sekejap.Xiaomi Redmi 9A menggunakan layar baru yang diperhalus.

Warranty 24 Months

Spesifikasi:

Fitur: MediaTek Helio G25
Tampilan: 6,53'HD+ Layar Dot Drop
Baterai: 5000mAh (typ)
Kamera: 13MP belakang 5MP kamera selfie
Buka kunci: AI Face Unlock
Jaringan & Konektivitas:
Band jaringan
GSM B2/3/5/8
WCDMA B1/2/4/5/8
LTE-FDD B1/2/3/4/5/7/8/20/28
LTE-TDD B38/40/41(2535-2655MHz)
Jaringan nirkabel
Mendukung protokol: 802.11 b/g/n
Mendukung 2.4G Wi-Fi / Wi-Fi Direct
Mendukung Bluetooth 5.0
Mendukung radio FM (dengan headphone)
Port: Port pengisian daya micro USB | 3,5 mm port headphone
Navigasi & Positioning: • GPS • AGPS • GLONASS • Beidou
Sensor: • Motor getaran • Sensor jarak • Sensor cahaya ambient • Akselerometer
Multimedia: MP4 • MP3 • MKV • AAC
Audio: Output audio oleh 1712 speaker dengan kotak besar

Isi paket pembelian:
1 Redmi 9A
1 Adaptor
1 Pengisi daya 5V2A
1 Kabel Mikro-USB
Alat SIM ejektor
Kartu garansi
Panduan pengguna","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/12/c931106d-b982-41b4-9662-be281cbf5bec.png.webp?ect=4g",1299000.0,4.9,"Xiaomi Official Store"
"SAMSUNG GALAXY M02 - 5000mAh Battery - 2GB 32GB 2/32 - Garansi Resmi - BiruTanpaBonus","SAMSUNG GALAXY M02 2/32GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- BIRU
- MERAH

Spesifikasi :

NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, February 02
Status Available. Released 2021, February 09
BODY Dimensions 164 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in)
Weight 206 g (7.27 oz)
Build Glass front, plastic back, plastic frame
SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type PLS IPS
Size 6.5 inches, 102.0 cm2 (~81.9% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
MEMORY Card slot microSDXC (dedicated slot)
Internal 32GB 2GB RAM, 32GB 3GB RAM
eMMC 5.1
MAIN CAMERA Dual 13 MP, f/1.9, (wide), AF
2 MP, f/2.4, (macro)
Features LED flash
Video 1080p@30fps
SELFIE CAMERA Single 5 MP, f/2.0
Video
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS
NFC No
Radio Unspecified
USB microUSB 2.0
FEATURES Sensors Accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable
MISC Colors Blue, Red","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/24/fb8f1631-7a2a-49f3-aaab-ffb44f7a666d.jpg.webp?ect=4g",1349900.0,4.9,"Shopyz ID"
"Samsung Galaxy A52 8/256GB 8/128GB Garansi Resmi 8 GB 128 GB 256 GB - 8GB 128GB, Non Bundlle","Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank:

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble:
Packing Kayu:

Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus headset Pioneer
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

HARAP DIBACA SEBELUM MEMBELI
WARNA READY: Hitam, Putih
CANTUMKAN PILIHAN WARNA PADA CATATAN UNTUK PENJUAL
BONUS AKAN DIKIRIMKAN SELAMA STOCK TERSEDIA

Belanja lebih hemat pakai voucher, cek disini:
/

Tersedia juga produk Xiaomi:


Tersedia juga produk Vivo:


Tersedia juga produk Oppo:


Tersedia juga produk Samsung:


NOTE SEBELUM MEMBELI:
- Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish
- Untuk product Oppo, Vivo dan Realme segel terlebih dahulu kita buka sebelum di kirim, untuk di ambil & di registrasi kartu garansi.
- Spesifikasi lengkap dapat dicek melalui website resmi masing- masing produk.
- Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami.","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/4/cdd556cd-68db-453f-819c-f8e0b01e5f6e.jpg.webp?ect=4g",4725000.0,4.8,"Distributor Ponsel"
"Xiaomi Official Redmi 9A 2/32GB 6.53"" HD Mi Smartphone AI Face Unlock - SP Edition Grey","Xiaomi Official Store Garansi Resmi, IMEI Resmi
Redmi 9A memiliki layar imersif 6,53"" HD+ dengan layar besar, kamu dapat sepenuhnya membenamkan diri di dunia maya. Cahaya biru rendah untuk pengalaman melihat yang nyaman.
Redmi 9A memiliki baterai besar 5000mAh dengan 34 hari waktu siaga, baterai ini memberikan daya yang tahan lama. Baterai memiliki jumlah siklus pengisian daya hingga 1000,Daya tahan baterai meningkat25% dibandingkan dengan standar pasar.

Redmi 9A peningkatan daya pemrosesan. Prosesor MediaTek Helio G25 memberikan performa yang andal

Redmi 9A mengabadikan memori indah dengan kamera AI 13 MP

Redmi 9A dapat membuka kunci dalam sekejap dengan AI Face Unlock!. Ponsel akan mengenali wajahmu dan membuka kunci dalam sekejap.Xiaomi Redmi 9A menggunakan layar baru yang diperhalus.

Warranty 24 Months

Spesifikasi:

Fitur: MediaTek Helio G25
Tampilan: 6,53'HD+ Layar Dot Drop
Baterai: 5000mAh (typ)
Kamera: 13MP belakang 5MP kamera selfie
Buka kunci: AI Face Unlock
Jaringan & Konektivitas:
Band jaringan
GSM B2/3/5/8
WCDMA B1/2/4/5/8
LTE-FDD B1/2/3/4/5/7/8/20/28
LTE-TDD B38/40/41(2535-2655MHz)
Jaringan nirkabel
Mendukung protokol: 802.11 b/g/n
Mendukung 2.4G Wi-Fi / Wi-Fi Direct
Mendukung Bluetooth 5.0
Mendukung radio FM (dengan headphone)
Port: Port pengisian daya micro USB | 3,5 mm port headphone
Navigasi & Positioning: • GPS • AGPS • GLONASS • Beidou
Sensor: • Motor getaran • Sensor jarak • Sensor cahaya ambient • Akselerometer
Multimedia: MP4 • MP3 • MKV • AAC
Audio: Output audio oleh 1712 speaker dengan kotak besar

Isi paket pembelian:
1 Redmi 9A
1 Adaptor
1 Pengisi daya 5V2A
1 Kabel Mikro-USB
Alat SIM ejektor
Kartu garansi
Panduan pengguna","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/12/0d0cc0d0-9c05-4070-9a74-575669d2df49.png.webp?ect=4g",1199000.0,4.9,"Xiaomi Official Store"
"IPhone 12 Pro Max Garansi Resmi Ibox - Pasific Blue, 128 gb","Green Peel
New Product
Garansi Resmi Apple indonesia

- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi


Garansi Resmi Apple
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera


Tempered GLASS PREMIUM


CASE MAGSAFE Copy:


Tambahkan Apple Adapter::


Atau Variasi Lain Dari Adapter 20 watt Anker Adapter 20 Watt USB-C:


Tambahkan AirPods Pro:


Tambahkan Apple Earpods:



Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/24/bdc9fed5-e06c-47e1-8860-d616affb1c57.png.webp?ect=4g",1.7399E7,5.0,"Cv.Sentra inti pratama"
"XIAOMI POCO F3 6/128GB NFC Snapdragon™ 870 48MP 4520mAh HP Android - Arctic White","Xiaomi Official Store Garansi Resmi,


POCO F3 memiliki fitur prosesor yang kuat, penyimpanan secepat kilat, layar AMOLED dengan refresh rate tinggi yang baru, dan itu baru permulaan.

POCO F3 memiliki prosesor Snapdragon™ 870 .
POCO F3 meggunanakan teknologi i LiquidCool 1.0 plus.
POCO F3 memiliki baterain besar 4520mAh, isi daya hingga 100% dalam 52 menit dengan pengisian cepat 33W.
POCO F3 memiliki kecepatan refresh rate hingga 120 frame per detik. Nikmati kehalusan yang belum pernah terjadi sebelumnya! 120Hz.
POCO F3 meggunakan layar AMOLED dengan material layar high-end generasi baru, konsumsi daya berkurang hingga 15% membuat baterai lebih tahan lama.
POCO F3 meggunakan AI triple kamera. Kamera utama 48MP Abadikan dunia sejelas yang Anda lihat, Kamera depan 20MP Tangkap versi terbaik Anda
POCO F3 memiliki speaker ganda flagship.
POCO F3 juga dilengkapi dengan NFC, Sensor sidik jari di bagian sisi, Dual-frequency GPS, dan IR blaster.
Warranty 15 Months
Spesifikasi

Penyimpanan & RAM
6GB+128GB, 8GB + 256GB
RAM LPDDR5 + PENYIMPANAN UFS 3.1
Baterai 4520mAh (umum)
Pengisian daya cepat 33W

Kamera
Kamera utama 48MP f/1,79
Piksel besar 1,6μm (4-in-1)
Kamera ultra wide 8MP FOV 119° f/2,2
Kamera telemakro 5MP f/2,4 AF (3cm-7cm)
Fitur fotografi kamera belakang
Jaringan & Konektivitas
SIM ganda
Pita jaringan:
Mendukung 5G / 4G / 3G / 2G
Sensor
Sensor jarak | Sensor cahaya ambien | Akselerometer | Giroskop | Kompas elektronik | Motor linear | IR Blaster

Sistem operasi
MIUI 12 untuk POCO


Isi Paket Pembelian

POCO F3
Adaptor daya
Kabel USB Tipe C
Adaptor headphone Tipe C hingga 3,5mm
Casing pelindung
Alat pembuka SIM
Pand","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/12/cf2718a4-2ba6-493d-922a-d8965093096a.png.webp?ect=4g",4999000.0,4.9,"Xiaomi Official Store"
"Infinix Smart 5 - 5.000 mAh - 2/32GB - 6.6 HD+ - Hitam","Dimensi 165.5*76.4*8.75mm
Layar 6.6"" HD+ Waterdrop Sunlight Display
Mediatek Helio A22
Baterai 5000mAh with 10W Super Charge
RAM 2GB + ROM 32GB
Dual Camera 8MP with Triple-Flash Light
8MP Selfie Camera with Dual Flash Light
DTS Audio Technology
Triple-slot dengan Dedicated Micro SD Storage hingga 256GB
Fingerprint & Face Unlock
Android™ (Go Edition)
Garansi Resmi Infinix
Gratis Kartu perdana Smartfren dengan Kuota 360 GB untuk 24 Bulan (Selama Persediaan Masih Ada)
Gratis Jelly Case
Gratis Screen Protector","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/22/5c58d838-9bbf-4369-87d3-92025811c62c.jpg.webp?ect=4g",1204000.0,4.9,"Infinix Official Store"
"Xiaomi Redmi Note 10S 6/64G NFC Quad Kamera Layar 6.43” Super AMOLED - Ocean Blue","Xiaomi Redmi Note 10S

Xiaomi Official Store Garansi Resmi, IMEI Resmi Terdaftar di IMEI KEMENPERIN

Xiaomi Redmi Note 10S dengan 64MP kamera utama,Kamera 118° Mode potret AI Bidik kilau cahaya pada malam hari.

Xiaomi Redmi Note 10S nikmati semua jenis hiburan dalam warna terang dengan layar Super AMOLED 6.43""

Xiaomi Redmi Note 10S memiliki suara stereo yang menghanyutkan. Dengan volume lebih tinggi dan rentang suara lebih luas

Xiaomi Redmi Note 10S dengan kecepatan clock CPU hingga 2,05GHz

Xiaomi Redmi Note 10S memiliki pengisian daya cepat 33W, siap dalam sekejap. Hanya dalam waktu 30 menit, fitur pengisian daya cepat 33W memungkinkan Anda mengisi daya baterai 5000mAh hingga 54%

Xiaomi Redmi Note 10S dilengkapi dengan motor linear canggih yang menciptakan efek getar dengan cerdas sesuai dengan tindakan Anda sehingga pengalaman bermain game terasa lebih nyata.

Xiaomi Redmi Note 10S menggunakan sensor sidik jari samping sehingga membuka kunci begitu mudah.

Warranty 15 months

Spesifikasi Produk:

Penyimpanan & RAM
6GB + 64GB | 8GB + 128GB
LPDDR4X + UFS 2.2

Layar
6.43” Super AMOLED DotDisplay
Resolusi: 2400x1080 409 PPI
Rasio kontras: 4.500.000:1
Gamut warna: DCI-P3

Dimensi
Tinggi: 160,46mm
Lebar: 74,5mm
Ketebalan: 8,29mm
Berat: 178,8g

Mode baca 3.0
Mode sunlight 2.0
Cahaya biru rendah bersertifikasi SGS

Prosesor
MediaTek Helio G95
CPU: Frekuensi CPU maks 2,05GHz
GPU: ARM Mali-G76 MC4
Baterai & Pengisian Daya
5000mAh (umum)
Pengisian daya cepat 33W

Keamanan
Sensor sidik jari samping
Sensor wajah
NFC
NFC multifungsi*


Jaringan & Konektivitas
SIM ganda
Jaringan Nirkabel
2,4 GHz/Wi-Fi 5GHz
Bluetooth 5.0


Sensor
Sensor jarak | Sensor cahaya ambien | Akselerometer | Giroskop | Kompas elektronik | Motor getaran linear | IR Blaster

Sistem Operasi
MIUI 12.5 berbasis Android 11


Isi Paket Pembelian:

Redmi Note 10S
Adaptor
Kabel USB Tipe-C
Alat Pembuka SIM
Casing Pelindung
Panduan Memulai Cepat
Kartu Garansi","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/23/abf321e2-981f-47bc-9b2c-9e31027b25ab.jpg.webp?ect=4g",2699000.0,4.9,"Xiaomi Official Store"
"Samsung Galaxy A52 8/128 8/256 GB Kamera 4K RAM 8 ROM 128 256 Resmi - Awesome White, A52 8/128 GB","Resolusi Layar 1080 x 2400 pixels

Qualcomm SM7225 Snapdragon 720G (8 nm)

Android 11

One UI 3.0
8GB / 128GB / 256GB

microSDXC

Kamera Belakang
Resolusi
64 MP, f/2.0, 26mm (wide), 1/2.0″, 0.8µm, PDAF OIS
12 MP, f/2.2, 123˚
5 MP, f/2.4,
5 MP, f/2.2,
Fitur
LED flash, panorama, HDR, Video 4K@30fps, 1080p@30/120fps; gyro-EIS

Kamera Depan
Resolusi
32 MP, f/2.2, 26mm (wide), 1/2.8″, 0.8µm
Fitur HDR, Video 4K@30fps, 1080p@30fps

Dual-SIM

Fitur Fast charging
Sensor Fingerprint , accelerometer, gyro, proximity, compass

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 6 bulan (untuk 1 kali klaim terhadap layar).

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).
Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran promo Special Asuransi Proteksi 12 bulan senilai harga HP saat pembelian bersama device.

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran terbatas hanya didapat saat pembelian bersama device (bundling: + Proteksi Asuransi 12 bulan) :
a. Rp 55.000 --> HP di bawah 6 juta (Special Promo)
b. Rp 175.000 --> HP di atas 6 juta (Special Promo)

Lebih Detail Mengenai Protego Fix:
http://salvusmart.id/productdetails/protegofix


Promo Menarik Lainnya:

GRATIS Paket Data

• Bonus Kuota 15GB/bulan selama 24 bulan ( Total 360GB selama 2 Tahun ) dengan syarat Top Pulsa 50rb/ bln sejak kartu diaktifkan.
pulsa tidak terpotong
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)
• Cara Mendapatkan Bonus Kuota:
a. Lakukan isi Ulang pulsa Smartfren minimum 50 ribu paling lambat 3 hari setelah aktivasi kartu
b. Download aplikasi MySmartfren di Google PlayStore atau Apps Store
c. Buka Aplikasi MySmartfren paling lambat 3 hari setelah isi Ulang

Terima Kasih sudah berbelanja di Toko kami","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/27/37955bbc-5d23-4393-934c-cb7f3982ce91.jpg.webp?ect=4g",4725000.0,4.9,SUPER_GADGET
"SAMSUNG GALAXY A32 5G - NFC - 8GB 128GB 8/128 GARANSI RESMI - Awesome Black","SAMSUNG GALAXY A32 5G 8/128GB

GARANSI RESMI SEIN SAMSUNG INDONESIA
IMEI TERDAFTAR DI WEBSITE KEMENPERIN

WARNA TERSEDIA SESUAI VARIAN
- Awesome Black
- Awesome White

Spesifikasi :

NETWORK Technology
GSM / CDMA / HSPA / LTE / 5G
LAUNCH Announced 2021, January 13
Status Available. Released 2021, January 22
BODY Dimensions 164.2 x 76.1 x 9.1 mm (6.46 x 3.00 x 0.36 in)
Weight 205 g (7.23 oz)
SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type TFT
Size 6.5 inches, 102.0 cm2 (~81.6% screen-to-body ratio)
Resolution 720 x 1600 pixels, 20:9 ratio (~270 ppi density)
PLATFORM OS Android 11, One UI 3.0
Chipset MediaTek MT6853 Dimensity 720 5G (7 nm)
CPU Octa-core (2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G57 MC3
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM
MAIN CAMERA Quad 48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, panorama, HDR
Video 4K@30fps, 1080p@30/120fps
SELFIE CAMERA Single 13 MP, f/2.2, (wide)
Video 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Radio Unspecified
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Ion 5000 mAh, non-removable
Charging Fast charging 15W
MISC Colors Awesome Black, Awesome White, Awesome Blue, Awesome Violet","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/7/6c8e3369-cb6a-4618-a30c-c876cb9ceec1.jpg.webp?ect=4g",3899900.0,4.9,"Shopyz ID"
"Infinix Hot 10 Play 4/64 GB Garansi Resmi - Hijau","Ready Stock *16 September 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.82 inches,
PLATFORM OS Android 10 (Go edition), XOS 7
